Text,Sentiment,Timestamp,User,Platform,Retweets,Likes,Country,Year,Month,Day,Hour,Text_Combined,Processed_Text_NLTK,Sentiment_Score_VADER,Sentiment_VADER,TextBlob_Subjectivity,TextBlob_Polarity,Sentiment_TextBlob
"Swept away by the river of regret, the currents of the past refusing to release.",Regret,2017-04-28 16:20:00,RegretRiver,Instagram,18.0,35.0,UK,2017,4,28,16,swept away river regret currents past refusing release regret pastcurrents,swept away river regret current past refus releas regret pastcurr,-0.8074,Negative,0.25,-0.25,Negative
"Whispers of lost love linger in the attic of the heart, forgotten but not erased.",Loss,2019-09-10 21:00:00,HeartAttic,Twitter,22.0,45.0,Australia,2019,9,10,21,whispers lost love linger attic heart forgotten erased loss forgottenlove,whisper lost love linger attic heart forgotten eras loss forgottenlov,-0.0772,Negative,0.6,0.5,Positive
"In the gallery of broken promises, each shattered vow framed, a painful exhibition.",Betrayal,2022-01-28 13:45:00,PromiseGallery,Facebook,15.0,30.0,Brazil,2022,1,28,13,gallery broken promises shattered vow framed painful exhibition betrayal shatteredvows,galleri broken promis shatter vow frame pain exhibit betray shatteredvow,-0.8834,Negative,0.65,-0.55,Negative
"The echoes of solitude, a silent conversation between a soul and its shadows.",Solitude,2016-06-15 22:30:00,EchoedConversation,Instagram,30.0,60.0,Spain,2016,6,15,22,echoes solitude silent conversation soul shadows solitude shadowconversation,echo solitud silent convers soul shadow solitud shadowconvers,0.0,Neutral,0.1,0.0,Neutral
"Dancing on sunshine, each step a celebration of the joy found in simple moments.",Joy,2021-08-20 15:45:00,SunshineDancer,Instagram,40.0,80.0,USA,2021,8,20,15,dancing sunshine step celebration joy found simple moments joy simplemoments,danc sunshin step celebr joy found simpl moment joy simplemo,0.8957,Positive,0.2523809523809524,0.5333333333333333,Positive
"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher.",Happiness,2018-04-12 18:30:00,EchoedLaughter,Twitter,35.0,70.0,Canada,2018,4,12,18,laughter echoes air chorus happiness lifts spirit higher happiness spiritlifter,laughter echo air choru happi lift spirit higher happi spiritlift,0.9022,Positive,0.3,0.5499999999999999,Positive
"In the garden of contentment, each bloom whispers tales of inner peace and joy.",Contentment,2022-02-15 12:20:00,GardenOfJoy,Facebook,25.0,50.0,UK,2022,2,15,12,garden contentment bloom whispers tales inner peace joy contentment innerpeace,garden content bloom whisper tale inner peac joy content innerpeac,0.9062,Positive,0.18333333333333335,0.4,Positive
"Chasing dreams under the vibrant sky, a journey fueled by hope and enthusiasm.",Enthusiasm,2019-10-28 14:15:00,DreamChaser,Instagram,30.0,60.0,Australia,2019,10,28,14,chasing dreams vibrant sky journey fueled hope enthusiasm enthusiasm hopefuljourney,chase dream vibrant sky journey fuel hope enthusiasm enthusiasm hopefuljourney,0.93,Positive,0.3333333333333333,0.16666666666666666,Positive
"Serenading the stars with a heart full of gratitude, a melody of thankfulness.",Gratitude,2017-12-22 21:00:00,StarSerenader,Twitter,22.0,45.0,India,2017,12,22,21,serenading stars heart full gratitude melody thankfulness gratitude thankfulmelody,serenad star heart full gratitud melodi thank gratitud thankfulmelodi,0.8658,Positive,0.55,0.35,Positive
"Basking in the glow of accomplishment, each milestone a stepping stone to happiness.",Accomplishment,2020-06-10 17:30:00,GlowAchiever,Facebook,28.0,55.0,Germany,2020,6,10,17,basking glow accomplishment milestone stepping stone happiness accomplishment happinessmilestone,bask glow accomplish mileston step stone happi accomplish happinessmileston,0.5574,Positive,0.2,0.7,Positive
"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony.",Positivity,2016-09-18 19:45:00,DanceHarmony,Instagram,18.0,35.0,France,2016,9,18,19,dance positivity every step rhythm uplifting soul harmony positivity soulupliftment,danc posit everi step rhythm uplift soul harmoni posit souluplift,0.8519,Positive,0.0,0.0,Neutral
"Overflowing with joy, a cup of laughter shared with friends, a moment cherished.",Joy,2023-03-10 14:30:00,LaughterCup,Twitter,20.0,40.0,Japan,2023,3,10,14,overflowing joy cup laughter shared friends moment cherished joy cherishedmoment,overflow joy cup laughter share friend moment cherish joy cherishedmo,0.9618,Positive,0.2,0.8,Positive
"Draped in the warmth of kindness, a quilt of compassion stitched with love.",Kindness,2019-05-05 12:15:00,QuiltedCompassion,Facebook,25.0,50.0,Brazil,2019,5,5,12,draped warmth kindness quilt compassion stitched love kindness lovestitches,drape warmth kind quilt compass stitch love kind lovestitch,0.9451,Positive,0.6,0.5,Positive
"In the garden of friendships, each bloom a testament to the beauty of camaraderie.",Friendship,2018-08-28 16:00:00,FriendshipGarden,Instagram,30.0,60.0,South Africa,2018,8,28,16,garden friendships bloom testament beauty camaraderie friendship camaraderieblooms,garden friendship bloom testament beauti camaraderi friendship camaraderiebloom,0.8519,Positive,0.0,0.0,Neutral
"In the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection.",Love,2022-11-15 20:45:00,MelodyOfLove,Twitter,35.0,70.0,USA,2022,11,15,20,embrace love heartbeat melody dancing rhythm affection love rhythmofaffection,embrac love heartbeat melodi danc rhythm affect love rhythmofaffect,0.9337,Positive,0.6,0.5,Positive
"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles.",Joy,2019-07-02 17:00:00,ColorfulLaughter,Instagram,40.0,80.0,Canada,2019,7,2,17,surrounded colors joy canvas painted laughter endless smiles joy endlesssmiles,surround color joy canva paint laughter endless smile joy endlesssmil,0.9313,Positive,0.3833333333333333,0.4916666666666667,Positive
"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor.",Excitement,2021-04-18 14:20:00,SymphonyFervor,Facebook,30.0,60.0,UK,2021,4,18,14,symphony excitement note burst energy igniting soul fervor excitement ignitedsoul,symphoni excit note burst energi ignit soul fervor excit ignitedsoul,0.8176,Positive,0.0,0.0,Neutral
"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder.",Surprise,2023-02-05 19:30:00,WrappedDelight,Twitter,25.0,50.0,Australia,2023,2,5,19,surprise gift wrapped anticipation unfolds moment delight wonder surprise wonderfulmoment,surpris gift wrap anticip unfold moment delight wonder surpris wonderfulmo,0.886,Positive,0.0,0.0,Neutral
"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery.",Curiosity,2018-09-22 12:45:00,MazeDiscovery,Instagram,22.0,45.0,India,2018,9,22,12,lost maze curiosity twist turn unveils treasures discovery curiosity treasuresofdiscovery,lost maze curios twist turn unveil treasur discoveri curios treasuresofdiscoveri,0.128,Positive,0.0,0.0,Neutral
"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness.",Gratitude,2016-12-10 21:15:00,CloudsOfBlessings,Facebook,28.0,55.0,Germany,2016,12,10,21,floating clouds gratitude raindrop blessing shower thankfulness gratitude showerofthankfulness,float cloud gratitud raindrop bless shower thank gratitud showerofthank,0.9169,Positive,0.0,0.0,Neutral
"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance.",Inspiration,2020-05-28 16:00:00,CometCreativity,Twitter,18.0,35.0,France,2020,5,28,16,like comet inspiration streaking sky creativity leaving trails brilliance inspiration brillianttrails,like comet inspir streak sky creativ leav trail brillianc inspir brillianttrail,0.9413,Positive,0.0,0.0,Neutral
"In the celebration of success, fireworks of accomplishment light up the night sky of triumph.",Success,2017-11-15 22:30:00,FireworksTriumph,Instagram,22.0,45.0,Japan,2017,11,15,22,celebration success fireworks accomplishment light night sky triumph success nightskytriumph,celebr success firework accomplish light night sky triumph success nightskytriumph,0.8885,Positive,0.2333333333333333,0.3333333333333333,Positive
"A symphony of laughter, each note a key to unlocking the door of boundless happiness.",Happiness,2021-08-02 19:00:00,LaughterSymphony,Facebook,30.0,60.0,Brazil,2021,8,2,19,symphony laughter note key unlocking door boundless happiness happiness boundlesslaughter,symphoni laughter note key unlock door boundless happi happi boundlesslaught,0.886,Positive,0.525,0.3,Positive
"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride.",Thrill,2019-03-28 15:30:00,EmotionCarnival,Instagram,35.0,70.0,South Africa,2019,3,28,15,carnival emotions rollercoaster thrill sends heart wild ride thrill wildheartride,carniv emot rollercoast thrill send heart wild ride thrill wildheartrid,0.6124,Positive,0.4,0.1,Positive
"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams.",Reflection,2018-05-12 17:30:00,ParisDreamer,Twitter,28.0,55.0,France,2018,5,12,17,standing grandeur eiffel tower moment reflect beauty parisian dreams reflection parisiandreams,stand grandeur eiffel tower moment reflect beauti parisian dream reflect parisiandream,0.872,Positive,0.0,0.0,Neutral
"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies.",Enchantment,2022-09-28 15:45:00,DisneylandExplorer,Instagram,30.0,60.0,USA,2022,9,28,15,lost enchantment disneyland ride journey realm childhood fantasies enchantment childhoodfantasies,lost enchant disneyland ride journey realm childhood fantasi enchant childhoodfantasi,-0.3182,Negative,0.0,0.0,Neutral
"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed.",Excitement,2019-11-10 14:00:00,FerrariSpeedster,Facebook,22.0,45.0,Italy,2019,11,10,14,exploring wonders ferrari world roar engines creating symphony speed excitement symphonyofspeed,explor wonder ferrari world roar engin creat symphoni speed excit symphonyofspe,0.6597,Positive,0.0,0.0,Neutral
"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy.",Joy,2021-04-02 18:20:00,KeukenhofAdventurer,Instagram,35.0,70.0,Netherlands,2021,4,2,18,amidst tulip fields keukenhof tapestry colors paints soul springtime joy joy springtimecolors,amidst tulip field keukenhof tapestri color paint soul springtim joy joy springtimecolor,0.8225,Positive,0.2,0.8,Positive
"Wandering through the historical streets of Kyoto, each step a journey into the heart of Japan's traditions.",Exploration,2017-08-22 21:30:00,KyotoAdventurer,Twitter,18.0,35.0,Japan,2017,8,22,21,wandering historical streets kyoto step journey heart japans traditions exploration japanesetraditions,wander histor street kyoto step journey heart japan tradit explor japanesetradit,0.2263,Positive,0.0,0.0,Neutral
"In the embrace of the Grand Canyon, nature's masterpiece, a moment to marvel at Earth's grandeur.",Awe,2020-06-15 16:45:00,CanyonMarveler,Instagram,25.0,50.0,USA,2020,6,15,16,embrace grand canyon natures masterpiece moment marvel earths grandeur awe earthsgrandeur,embrac grand canyon natur masterpiec moment marvel earth grandeur awe earthsgrandeur,0.9393,Positive,1.0,0.5,Positive
"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility.",Serenity,2016-09-10 19:15:00,SantoriniTraveler,Facebook,22.0,45.0,Greece,2016,9,10,19,journeying serenity santorini sunset paints sky hues tranquility serenity sunsethues,journey seren santorini sunset paint sky hue tranquil seren sunsethu,0.4215,Positive,0.0,0.0,Neutral
"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization.",Amazement,2023-01-28 13:00:00,PetraExplorer,Twitter,30.0,60.0,Jordan,2023,1,28,13,amazed architectural marvels petra stone telling tales ancient civilization amazement ancienttales,amaz architectur marvel petra stone tell tale ancient civil amaz ancienttal,0.8658,Positive,0.0,0.0,Neutral
"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city.",Romance,2019-04-18 16:30:00,VeniceRomantic,Instagram,20.0,40.0,Italy,2019,4,18,16,embarking gondola ride venice canal reflecting romance timeless city romance timelesscity,embark gondola ride venic canal reflect romanc timeless citi romanc timelessc,0.802,Positive,0.0,0.0,Neutral
"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations.",Awe,2017-11-05 22:00:00,MachuPicchuAdventurer,Facebook,28.0,55.0,Peru,2017,11,5,22,summit machu picchu breathtaking panorama whispers secrets ancient civilizations awe ancientcivilizations,summit machu picchu breathtak panorama whisper secret ancient civil awe ancientcivil,0.4588,Positive,1.0,1.0,Positive
"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy.",Excitement,2022-07-20 21:45:00,TimesSquareExplorer,Instagram,35.0,70.0,USA,2022,7,20,21,heart new york city times square dazzles lights vibrant spectacle urban energy excitement urbanenergy,heart new york citi time squar dazzl light vibrant spectacl urban energi excit urbanenergi,0.8271,Positive,0.2626262626262626,0.101010101010101,Positive
"Captivated by the historical charm of the Colosseum, each stone echoing tales of gladiator valor.",Captivation,2018-03-15 17:30:00,ColosseumAdventurer,Twitter,25.0,50.0,Italy,2018,3,15,17,captivated historical charm colosseum stone echoing tales gladiator valor captivation gladiatortales,captiv histor charm colosseum stone echo tale gladiat valor captiv gladiatortal,0.6486,Positive,0.0,0.0,Neutral
"Sailing the azure waters of the Maldives, each wave a whisper of serenity in paradise.",Serenity,2019-10-28 14:15:00,MaldivesSailor,Facebook,22.0,45.0,Maldives,2019,10,28,14,sailing azure waters maldives wave whisper serenity paradise serenity paradisewhispers,sail azur water maldiv wave whisper seren paradis seren paradisewhisp,0.6369,Positive,0.0,0.0,Neutral
"In the midst of the Amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders.",Wonder,2021-06-10 16:00:00,AmazonExplorer,Instagram,30.0,60.0,Brazil,2021,6,10,16,midst amazon rainforest symphony wildlife creates orchestra natures wonders wonder natureorchestra,midst amazon rainforest symphoni wildlif creat orchestra natur wonder wonder natureorchestra,0.4215,Positive,0.0,0.0,Neutral
"Walking the Great Wall of China, each step a testament to ancient engineering marvels.",Awe,2017-08-18 19:30:00,GreatWallWalker,Twitter,18.0,35.0,China,2017,8,18,19,walking great wall china step testament ancient engineering marvels awe engineeringmarvels,walk great wall china step testament ancient engin marvel awe engineeringmarvel,0.7964,Positive,0.75,0.8,Positive
"At the summit of Mount Fuji, a breathtaking sunrise that paints the sky with hues of accomplishment.",Accomplishment,2020-04-15 05:30:00,FujiSummitAchiever,Facebook,28.0,55.0,Japan,2020,4,15,5,summit mount fuji breathtaking sunrise paints sky hues accomplishment accomplishment sunrisehues,summit mount fuji breathtak sunris paint sky hue accomplish accomplish sunrisehu,0.4588,Positive,1.0,1.0,Positive
"Exploring the ancient ruins of Angkor Wat, each stone whispering stories of Khmer civilization.",Exploration,2016-11-22 13:00:00,AngkorWatAdventurer,Instagram,20.0,40.0,Cambodia,2016,11,22,13,exploring ancient ruins angkor wat stone whispering stories khmer civilization exploration khmerstories,explor ancient ruin angkor wat stone whisper stori khmer civil explor khmerstori,-0.25,Negative,0.2,-0.15,Negative
"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks.",Adventure,2019-01-10 14:45:00,AlpsSkiAdventurer,Twitter,22.0,45.0,Switzerland,2019,1,10,14,skiing slopes swiss alps turn dance majesty snowcapped peaks adventure snowpeakdance,ski slope swiss alp turn danc majesti snowcap peak adventur snowpeakd,0.3182,Positive,0.0,0.0,Neutral
